Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2006-08-04,17.299999237060547,17.333332061767578,17.083332061767578,17.176666259765625,13.253080368041992,4024500,SHW
2006-08-07,17.10333251953125,17.219999313354492,16.84666633605957,16.906667709350586,13.044754981994629,2490600,SHW
2006-08-08,16.89666748046875,17.206666946411133,16.836666107177734,16.983333587646484,13.103906631469727,3462600,SHW
2006-08-09,17.023332595825195,17.023332595825195,16.40999984741211,16.446666717529297,12.689835548400879,5052600,SHW
2006-08-10,16.413333892822266,16.600000381469727,16.290000915527344,16.53333282470703,12.756697654724121,2415300,SHW
2006-08-11,16.5,16.760000228881836,16.350000381469727,16.5,12.730982780456543,2618100,SHW
2006-08-14,16.566667556762695,16.8799991607666,16.566667556762695,16.626667022705078,12.828714370727539,2013600,SHW
2006-08-15,16.799999237060547,16.996667861938477,16.786666870117188,16.92333221435547,13.05761432647705,2904900,SHW
2006-08-16,16.543333053588867,17.373332977294922,16.543333053588867,17.329999923706055,13.437554359436035,3019500,SHW
2006-08-17,17.233333587646484,17.43666648864746,17.21666717529297,17.31333351135254,13.42463207244873,3264600,SHW
2006-08-18,17.266666412353516,17.31333351135254,16.876667022705078,16.899999618530273,13.104137420654297,3447000,SHW
2006-08-21,16.850000381469727,16.98666763305664,16.77666664123535,16.850000381469727,13.065367698669434,1995300,SHW
2006-08-22,16.803333282470703,17.053333282470703,16.803333282470703,16.933332443237305,13.129982948303223,3419100,SHW
2006-08-23,16.983333587646484,17.0,16.703332901000977,16.76333236694336,12.998167037963867,2270700,SHW
2006-08-24,16.76333236694336,16.790000915527344,16.350000381469727,16.510000228881836,12.801735877990723,3853500,SHW
2006-08-25,16.51333236694336,16.540000915527344,16.31999969482422,16.469999313354492,12.770716667175293,2751600,SHW
2006-08-28,16.440000534057617,16.90999984741211,16.413333892822266,16.773332595825195,13.005919456481934,2440500,SHW
2006-08-29,16.883333206176758,17.183332443237305,16.836666107177734,17.07666778564453,13.24112319946289,3209700,SHW
2006-08-30,17.00666618347168,17.246667861938477,16.860000610351562,17.226667404174805,13.357430458068848,2419200,SHW
2006-08-31,17.226667404174805,17.333332061767578,17.05666732788086,17.213333129882812,13.34709358215332,2644800,SHW
2006-09-01,17.296667098999023,17.296667098999023,17.09666633605957,17.136667251586914,13.287650108337402,1432800,SHW
2006-09-05,17.1200008392334,17.356666564941406,17.053333282470703,17.356666564941406,13.458234786987305,1702800,SHW
2006-09-06,17.333332061767578,17.333332061767578,16.866666793823242,16.916667938232422,13.117059707641602,3804600,SHW
2006-09-07,16.989999771118164,17.53333282470703,16.833332061767578,17.35333251953125,13.455648422241211,6512100,SHW
2006-09-08,17.433332443237305,17.72333335876465,17.356666564941406,17.583332061767578,13.633988380432129,2934300,SHW
2006-09-11,17.5,17.516666412353516,17.166667938232422,17.3799991607666,13.476326942443848,5407500,SHW
2006-09-12,17.31333351135254,17.75,17.299999237060547,17.666667938232422,13.6986083984375,5616900,SHW
2006-09-13,17.583332061767578,17.959999084472656,17.583332061767578,17.816667556762695,13.814918518066406,4363800,SHW
2006-09-14,17.833332061767578,18.450000762939453,17.80666732788086,18.32666778564453,14.210362434387207,7813200,SHW
2006-09-15,18.166667938232422,18.336666107177734,18.01333236694336,18.266666412353516,14.163837432861328,6220500,SHW
2006-09-18,18.21666717529297,18.299999237060547,18.06999969482422,18.19333267211914,14.106978416442871,3843300,SHW
2006-09-19,18.200000762939453,18.416667938232422,18.116666793823242,18.376667022705078,14.249134063720703,3586200,SHW
2006-09-20,18.333332061767578,18.5,18.203332901000977,18.21666717529297,14.125070571899414,3974400,SHW
2006-09-21,18.18666648864746,18.389999389648438,18.040000915527344,18.066667556762695,14.008761405944824,3655200,SHW
2006-09-22,18.0,18.0,17.753332138061523,17.833332061767578,13.82783317565918,4226700,SHW
2006-09-25,17.899999618530273,18.35333251953125,17.856666564941406,18.316667556762695,14.202609062194824,2589600,SHW
2006-09-26,18.299999237060547,18.666667938232422,18.200000762939453,18.510000228881836,14.352524757385254,4410000,SHW
2006-09-27,18.516666412353516,19.1200008392334,18.50666618347168,18.946666717529297,14.691112518310547,4584300,SHW
2006-09-28,18.866666793823242,18.979999542236328,18.593332290649414,18.84000015258789,14.608399391174316,4610400,SHW
2006-09-29,18.50666618347168,18.656667709350586,18.350000381469727,18.593332290649414,14.417135238647461,6345300,SHW
2006-10-02,18.593332290649414,18.726667404174805,18.386667251586914,18.593332290649414,14.417135238647461,3597300,SHW
2006-10-03,18.593332290649414,18.663333892822266,18.476667404174805,18.633333206176758,14.448151588439941,2326800,SHW
2006-10-04,18.633333206176758,19.266666412353516,18.549999237060547,19.219999313354492,14.903047561645508,6010200,SHW
2006-10-05,18.916667938232422,19.286666870117188,18.823333740234375,19.233333587646484,14.913382530212402,6118500,SHW
2006-10-06,19.110000610351562,19.35333251953125,18.98666763305664,19.286666870117188,14.954744338989258,2777700,SHW
2006-10-09,19.15999984741211,19.373332977294922,19.113332748413086,19.27666664123535,14.946992874145508,1987500,SHW
2006-10-10,19.299999237060547,19.75,19.253332138061523,19.65999984741211,15.24421501159668,3522600,SHW
2006-10-11,19.52666664123535,19.770000457763672,19.453332901000977,19.72333335876465,15.29333209991455,2936700,SHW
2006-10-12,19.666667938232422,19.746667861938477,19.433332443237305,19.55666732788086,15.164092063903809,5797800,SHW
2006-10-13,19.39666748046875,19.860000610351562,19.376667022705078,19.76333236694336,15.324341773986816,2832900,SHW
2006-10-16,19.766666412353516,20.093332290649414,19.6200008392334,19.979999542236328,15.492348670959473,2822700,SHW
2006-10-17,19.956666946411133,19.996667861938477,19.59666633605957,19.739999771118164,15.306252479553223,3316200,SHW
2006-10-18,19.823333740234375,20.0,19.623332977294922,19.780000686645508,15.337270736694336,3385800,SHW
2006-10-19,19.233333587646484,19.503332138061523,18.93666648864746,19.06999969482422,14.786735534667969,6984900,SHW
2006-10-20,19.10333251953125,19.579999923706055,18.803333282470703,19.520000457763672,15.135663986206055,5819100,SHW
2006-10-23,19.43666648864746,19.639999389648438,19.393333435058594,19.51333236694336,15.1304931640625,2423400,SHW
2006-10-24,19.233333587646484,19.483333587646484,19.18666648864746,19.420000076293945,15.05812931060791,2649900,SHW
2006-10-25,19.3700008392334,19.593332290649414,19.239999771118164,19.44333267211914,15.07622241973877,2234100,SHW
2006-10-26,19.5,19.666667938232422,19.44333267211914,19.6200008392334,15.213211059570312,2535600,SHW
2006-10-27,19.496667861938477,19.639999389648438,19.299999237060547,19.31999969482422,14.980588912963867,2489700,SHW
